seed,method,scenario,S,eps_wass,sigma,shift_rho,shift_boost,ground_cost,collision,collision_step,min_clearance,min_clearance_step,total_progress,control_effort,constraint_active_count,missed_mode_steps,total_steps,avg_solve_ms,p50_solve_ms,p95_solve_ms,max_solve_ms,total_dro_injected,avg_safe_horizon,clearance_5pct
12357,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2171,15,20.1170,789.5569,629,30,80,3.5086,2.0481,11.6196,14.5414,0,7.0000,1.2839
12358,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2152,12,20.1069,775.1888,596,36,80,3.0746,2.1523,8.9344,13.4660,0,7.0000,1.2798
12359,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0022,15,17.8709,407.5561,290,28,80,4.5694,3.0615,12.5657,15.3552,0,7.0000,1.0752
12360,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1798,19,20.1155,785.3960,554,27,80,3.8338,3.0989,11.1436,14.2928,0,7.0000,1.2259
12361,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0939,19,5.2874,161.1280,222,36,80,5.9923,4.0576,16.8017,17.5566,0,7.0000,1.1276
12362,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2315,12,20.1012,771.6854,586,36,80,3.8567,2.7554,13.1740,17.3793,0,7.0000,1.2720
12363,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0604,21,15.4510,307.0038,240,18,80,5.2550,3.9706,17.9321,18.9510,0,7.0000,1.0759
12364,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1099,24,3.3722,138.9277,144,28,80,5.8714,4.1396,15.7871,17.2545,0,7.0000,1.1299
12365,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,21,0.6987,26,20.4087,680.6918,346,42,80,5.5478,3.6421,16.4020,17.1121,0,7.0000,0.7203
12366,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9969,26,2.9234,95.3699,131,27,80,6.3203,4.1270,18.2745,19.5836,0,7.0000,1.0231
12367,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1074,13,20.1118,773.6613,600,33,80,4.0674,3.0442,13.8377,16.0647,0,7.0000,1.1621
12368,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.8341,24,20.5723,664.8484,552,38,80,4.1543,3.2093,11.6234,15.2812,0,7.0000,0.8398
12369,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1119,15,20.4519,700.3198,388,22,80,3.9612,3.1005,11.1444,14.4145,0,7.0000,1.2132
12370,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.7429,25,18.2040,476.6562,465,23,80,5.9638,4.5708,14.7816,22.3628,0,7.0000,0.7667
12371,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9975,33,3.6993,158.7977,159,25,80,4.8177,3.2577,13.7925,16.9054,0,7.0000,1.0176
12372,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2717,12,20.1123,774.7953,597,34,80,3.3769,2.2822,9.0517,15.6320,0,7.0000,1.3197
12373,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2614,13,20.1124,775.7013,729,36,80,4.0196,2.7263,12.3054,15.9584,0,7.0000,1.3056
12374,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4232,15,20.0972,788.6536,817,32,80,3.4820,2.6964,10.0027,12.5388,0,7.0000,1.5060
12375,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2116,18,19.4020,542.6835,447,22,80,5.4337,4.1511,13.4141,14.5138,0,7.0000,1.2715
12376,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1469,24,13.0279,229.5580,346,21,80,4.9473,3.4070,13.6457,15.1882,0,7.0000,1.1505
12377,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.5300,40,13.7375,313.2359,278,22,80,6.0883,4.4381,16.7095,18.3396,0,7.0000,0.5395
12378,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.1877,36,9.6174,200.9712,157,34,80,7.6840,4.8865,20.0280,20.6558,0,7.0000,0.2113
12379,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0899,14,5.4706,144.1014,215,31,80,6.3631,4.4159,16.6973,16.9154,0,7.0000,1.1097
12380,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1490,12,15.3957,307.6634,214,37,80,5.6306,3.7382,17.6423,19.4267,0,7.0000,1.1597
12381,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0084,24,8.1737,182.2122,186,29,80,6.8558,4.5530,17.1717,24.6884,0,7.0000,1.0215
12382,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2413,13,20.1085,778.3419,656,25,80,3.7026,2.7202,9.4769,10.7341,0,7.0000,1.2810
12383,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,34,0.7791,36,14.7017,336.5054,372,24,80,7.3654,5.0556,17.2512,24.0422,0,7.0000,0.7835
12384,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1467,16,13.8772,256.1003,252,28,80,5.7714,3.7944,14.9541,16.6993,0,7.0000,1.1508
12385,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1972,31,20.3034,648.2408,532,30,80,4.2463,3.1811,12.5895,17.3508,0,7.0000,1.2304
12386,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9042,16,18.3200,436.6523,243,35,80,4.6301,3.2287,14.4081,17.5798,0,7.0000,0.9322
12387,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,24,0.7367,28,20.2076,783.9499,354,37,80,4.6818,3.1030,16.5219,18.8456,0,7.0000,0.7604
12388,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9697,39,19.8608,538.3598,412,41,80,5.1824,3.7558,13.3832,16.9583,0,7.0000,0.9929
12389,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9756,17,2.8486,95.6335,113,19,80,5.7553,3.8633,14.9081,17.6469,0,7.0000,1.0054
12390,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,21,0.6106,28,2.3987,118.0252,132,33,80,6.8073,4.1157,17.8456,21.2187,0,7.0000,0.6255
12391,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,17,0.7429,50,3.3006,105.0437,123,25,80,6.0150,4.0665,16.9117,18.9483,0,7.0000,0.7546
12392,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1745,16,20.1113,786.1871,636,30,80,4.1417,3.6600,11.2102,12.6915,0,7.0000,1.2401
12393,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8507,40,5.4886,177.3616,177,22,80,6.8156,4.5408,17.2974,18.1283,0,7.0000,0.8749
12394,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,25,0.7631,31,11.7665,264.9899,237,21,80,6.3098,4.3252,16.4386,18.2282,0,7.0000,0.7706
12345,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0055,16,16.6663,358.3709,201,36,80,5.7208,3.8628,17.2263,18.6128,0,7.0000,1.0288
12346,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0667,18,20.1169,811.7355,551,37,80,4.2493,3.5386,11.8014,14.8908,0,7.0000,1.1103
12347,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,32,0.5696,40,16.6717,357.1014,273,33,80,5.7485,3.9944,15.5214,18.7272,0,7.0000,0.5833
12348,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,24,0.8312,72,2.7224,91.0540,129,25,80,5.9448,4.3162,16.5788,17.0082,0,7.0000,0.8459
12349,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0593,13,4.3603,123.5982,143,44,80,5.4110,3.5712,13.7241,18.4718,0,7.0000,1.0764
12350,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9364,41,4.3652,123.6406,120,32,80,4.7985,3.1738,11.6161,15.7303,0,7.0000,0.9398
12351,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1868,12,20.1125,774.1424,611,44,80,3.8037,2.6382,11.1068,21.6772,0,7.0000,1.2291
12352,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0608,18,8.6253,186.7850,183,47,80,6.0047,3.6459,14.3672,18.7446,0,7.0000,1.0719
12353,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8999,51,9.0807,227.7941,203,43,80,5.0286,3.3634,11.8296,15.8682,0,7.0000,0.9052
12354,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,19,0.5554,32,2.7641,128.9533,150,4,80,6.2098,4.5554,15.5020,17.0722,0,7.0000,0.5601
12355,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,24,0.7371,28,20.5400,640.5606,275,38,80,4.8801,2.7731,15.9425,18.8909,0,7.0000,0.7535
12356,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,26,0.6469,45,2.4408,86.4329,124,8,80,5.9930,3.5405,15.9848,17.3942,0,7.0000,0.6505
12357,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2713,15,20.1132,793.5095,662,43,80,3.6709,2.8156,12.8739,14.0967,0,7.0000,1.3301
12358,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1868,12,20.1096,774.5984,673,47,80,3.9800,3.4776,12.9561,16.1084,0,7.0000,1.2514
12359,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0007,15,17.8868,408.2583,368,39,80,5.2797,4.2638,12.7955,20.4222,0,7.0000,1.0705
12360,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3135,18,20.1067,788.9668,572,39,80,4.1746,3.0286,13.2259,14.2328,0,7.0000,1.3290
12361,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9451,54,2.8394,95.2504,140,38,80,6.8652,4.1591,18.6707,20.0581,0,7.0000,0.9645
12362,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1645,13,20.1088,771.2185,654,42,80,3.9897,3.0930,13.2386,18.1227,0,7.0000,1.2165
12363,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1520,16,17.8946,408.3739,329,27,80,4.6726,3.6761,12.2715,14.0024,0,7.0000,1.1624
12364,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0707,24,2.9395,130.1327,162,32,80,6.0068,3.9857,13.9973,17.3293,0,7.0000,1.0907
12365,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,21,0.6995,26,20.4066,681.2312,465,44,80,5.5917,3.9299,14.5991,15.9126,0,7.0000,0.7213
12366,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9074,26,2.5112,84.6082,111,36,80,5.6884,3.8183,14.7830,17.8044,0,7.0000,0.9332
12367,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1182,13,20.1102,764.4787,531,46,80,5.0176,3.7697,14.9263,17.4127,0,7.0000,1.1774
12368,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.8116,24,20.5529,665.3761,438,44,80,4.8398,3.1375,14.3006,16.6230,0,7.0000,0.8231
12369,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1593,15,18.9636,505.5374,471,27,80,5.0868,3.2950,13.8224,15.1825,0,7.0000,1.2338
12370,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0240,25,20.2940,653.6698,477,38,80,4.9012,3.4803,14.8065,19.0354,0,7.0000,1.0470
12371,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9649,28,3.4299,138.3058,132,38,80,5.8394,3.8986,15.0177,16.2902,0,7.0000,0.9864
12372,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2714,12,20.1124,775.2412,525,57,80,2.8820,2.2561,9.1314,9.5074,0,7.0000,1.3195
12373,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2907,12,20.1113,775.4957,796,45,80,4.2552,3.0491,13.8731,18.5950,0,7.0000,1.3424
12374,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4283,17,20.0970,802.2664,766,40,80,3.6478,2.6471,12.0948,15.3409,0,7.0000,1.5017
12375,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2691,17,19.4016,546.0751,589,29,80,5.3923,4.0046,14.9442,18.2250,0,7.0000,1.3002
12376,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1695,12,18.8475,460.0235,339,26,80,5.8532,3.9328,17.3417,21.5051,0,7.0000,1.1817
12377,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3521,16,20.1130,779.4248,549,55,80,4.3703,3.1563,13.3946,18.0047,0,7.0000,1.4096
12378,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.1753,36,8.8993,191.0862,221,26,80,7.7375,4.6876,19.3028,20.3380,0,7.0000,0.1986
12379,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0188,14,2.4508,85.7481,105,42,80,6.6905,4.1589,15.4093,17.8918,0,7.0000,1.0481
12380,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0777,13,15.4049,306.0934,232,40,80,4.6621,3.5374,13.4922,18.2256,0,7.0000,1.1255
12381,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1282,16,9.6235,200.8394,240,27,80,5.9989,4.1412,16.7240,17.5209,0,7.0000,1.1989
12382,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2299,14,20.1112,775.6531,577,28,80,3.6519,2.1175,13.2646,17.4609,0,7.0000,1.2720
12383,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9139,40,15.0206,336.0954,222,34,80,5.3671,3.5632,14.6683,15.7921,0,7.0000,0.9188
12384,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1731,16,13.8682,255.1890,339,40,80,5.1463,3.6541,13.0004,17.6877,0,7.0000,1.1845
12385,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1592,31,20.3188,648.4613,554,37,80,4.8182,3.3914,12.7927,19.8230,0,7.0000,1.1883
12386,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9285,15,19.9148,561.8368,558,45,80,5.4362,3.9801,14.3266,16.4090,0,7.0000,0.9664
12387,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9493,27,20.1726,782.7457,535,44,80,4.2879,3.4912,14.1873,15.3815,0,7.0000,0.9688
12388,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9692,39,19.8618,538.3769,433,48,80,5.3448,3.4531,14.0654,17.0928,0,7.0000,0.9922
12389,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9815,17,2.8468,95.6818,148,23,80,6.8133,4.6287,18.1768,19.2552,0,7.0000,1.0100
12390,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,22,0.6253,28,2.3617,108.2169,172,21,80,7.4367,5.0180,18.3900,20.5913,0,7.0000,0.6335
12391,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,14,0.7143,49,3.3440,105.4945,147,31,80,8.0970,5.1347,18.5583,21.7933,0,7.0000,0.7306
12392,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1387,19,20.4701,749.6871,539,32,80,4.8220,3.7779,12.6394,14.0710,0,7.0000,1.2193
12393,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9479,27,19.5423,555.4448,327,29,80,5.6462,4.0151,16.2034,18.5845,0,7.0000,0.9741
12394,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,24,0.7431,31,11.7723,264.6359,244,36,80,4.6870,3.7465,12.3822,13.8292,0,7.0000,0.7516
12345,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8801,16,16.0931,332.4461,298,27,80,5.7678,4.1479,16.4107,21.3811,0,7.0000,0.9666
12346,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,26,0.6408,31,20.4086,673.6251,382,25,80,4.9391,2.9953,13.3346,14.5823,0,7.0000,0.6691
12347,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,16,0.5638,39,17.8679,407.9080,291,33,80,4.5660,3.3952,14.2994,16.3500,0,7.0000,0.5745
12348,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,17,0.5015,72,2.4288,85.8844,107,12,80,5.9164,3.6130,13.1053,16.7391,0,7.0000,0.5265
12349,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9747,20,3.8887,114.6462,141,13,80,4.8695,3.6305,12.3324,13.7598,0,7.0000,0.9906
12350,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8976,39,4.9514,133.4847,137,37,80,5.7766,3.7313,17.3587,18.9240,0,7.0000,0.9016
12351,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1128,14,20.1354,763.6584,360,20,80,3.2250,2.4928,12.0059,14.2374,0,7.0000,1.1416
12352,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0099,34,10.8280,213.2780,232,28,80,5.0673,3.3307,13.5750,16.4662,0,7.0000,1.0200
12353,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8882,27,9.7273,254.3051,303,20,80,5.2762,4.1987,15.6868,16.9037,0,7.0000,0.8913
12354,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,24,0.7359,44,1.6762,93.0951,155,1,80,7.8494,5.3302,19.3544,20.2679,0,7.0000,0.7379
12355,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.5862,27,20.5774,692.7213,409,37,80,5.2775,3.7290,16.4019,23.8577,0,7.0000,0.6038
12356,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.1451,44,1.7409,66.5521,92,23,80,6.8119,4.4869,18.4245,20.5972,0,7.0000,0.1572
12357,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0723,18,20.1079,798.4753,677,13,80,4.0255,2.5137,12.2835,13.3965,0,7.0000,1.1075
12358,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0462,12,20.1109,776.9722,518,15,80,3.1763,1.9100,10.2813,12.7202,0,7.0000,1.1099
12359,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9708,16,19.5765,510.5215,310,23,80,4.1770,3.2545,11.8802,14.9553,0,7.0000,1.0153
12360,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0224,21,20.1243,784.9915,562,16,80,3.6401,2.8685,11.2348,13.0766,0,7.0000,1.0351
12361,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9216,19,4.0813,150.1466,213,26,80,6.0506,3.7275,14.6800,16.6400,0,7.0000,0.9682
12362,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0958,11,20.1140,774.9866,570,16,80,3.0325,2.6712,9.2617,16.8723,0,7.0000,1.1645
12363,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9907,22,16.7684,356.9023,340,23,80,4.3192,3.2195,11.9959,15.4954,0,7.0000,1.0074
12364,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8620,22,2.9839,129.5170,154,24,80,5.2519,3.6458,13.8368,17.4040,0,7.0000,0.8979
12365,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,19,0.2754,27,20.3302,657.7669,491,32,80,3.7117,2.8089,10.4536,12.3490,0,7.0000,0.3282
12366,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,26,0.8408,26,2.5256,84.5055,71,20,80,5.2235,3.6143,12.0972,16.1241,0,7.0000,0.8668
12367,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0800,15,20.1124,770.2753,451,25,80,2.5813,2.0150,6.9955,10.5499,0,7.0000,1.1141
12368,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.6610,23,20.5378,689.3991,459,29,80,4.0346,2.8887,11.9377,15.0178,0,7.0000,0.6886
12369,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0179,15,18.9902,501.5526,351,16,80,4.3995,3.0578,12.4228,15.2729,0,7.0000,1.1141
12370,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.6569,25,18.6692,499.2854,334,18,80,3.7818,3.0442,11.3895,12.1071,0,7.0000,0.6849
12371,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,26,0.7619,33,3.4597,137.5635,147,18,80,4.7807,3.4108,12.5812,13.8538,0,7.0000,0.7846
12372,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1395,12,20.1106,770.0361,646,17,80,4.1564,2.9410,15.4882,16.7788,0,7.0000,1.1917
12373,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1160,15,20.1111,757.8164,486,20,80,3.0917,2.3679,8.4974,11.4789,0,7.0000,1.1667
12374,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2405,17,20.1071,810.3343,687,28,80,3.2642,2.2782,9.0967,14.4395,0,7.0000,1.3234
12375,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9297,18,19.4399,554.6598,456,21,80,4.7036,3.4885,11.7366,18.9916,0,7.0000,0.9897
12376,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0212,23,13.9064,255.0664,197,25,80,4.4256,3.0538,12.0227,16.8452,0,7.0000,1.0242
12377,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1934,17,20.1062,788.2673,568,18,80,3.1608,2.5802,6.7384,17.0172,0,7.0000,1.2552
12378,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,19,0.1623,41,9.6863,200.2580,192,39,80,6.2807,3.7016,16.2108,19.2959,0,7.0000,0.1675
12379,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9769,19,2.4843,85.7317,99,22,80,6.2088,4.2572,14.5675,17.4717,0,7.0000,1.0086
12380,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1054,11,16.7807,356.9811,366,11,80,5.1636,4.0228,13.5739,16.2647,0,7.0000,1.1115
12381,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.7889,30,2.9616,94.4786,98,23,80,5.9391,3.5328,14.6187,19.4712,0,7.0000,0.8113
12382,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0711,15,20.1121,773.8445,742,22,80,3.3564,2.4499,10.0573,13.9302,0,7.0000,1.1302
12383,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.3323,39,15.1009,343.0514,303,31,80,5.7992,4.1668,17.1295,19.9598,0,7.0000,0.3426
12384,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0267,20,10.5039,209.5499,344,19,80,7.3189,4.4068,17.7704,18.9632,0,7.0000,1.0344
12385,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,28,0.7223,31,17.1479,425.8905,362,27,80,4.7888,3.1237,12.2215,13.1146,0,7.0000,0.7498
12386,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,15,0.8083,15,14.6205,281.9257,215,26,80,4.8180,3.4772,13.3155,16.1227,0,7.0000,0.8467
